accuracy,loss,val_accuracy,val_loss,learning_rate
0.3015778958797455,1.82691490650177,0.26831987500190735,1.755409598350525,0.0010000000474974513
0.41711658239364624,1.5087976455688477,0.4533296227455139,1.4312798976898193,0.0010000000474974513
0.44940611720085144,1.4261537790298462,0.47506269812583923,1.3703266382217407,0.0010000000474974513
0.48078998923301697,1.3665376901626587,0.46517136693000793,1.398281216621399,0.0010000000474974513
0.48754745721817017,1.3433514833450317,0.4676790237426758,1.3607025146484375,0.0010000000474974513
0.4990421235561371,1.305760145187378,0.4307606518268585,1.4922155141830444,0.0010000000474974513
0.5090389847755432,1.2888944149017334,0.5288380980491638,1.2338130474090576,0.0010000000474974513
0.5251663327217102,1.2646793127059937,0.5349679589271545,1.222659707069397,0.0010000000474974513
0.5279877185821533,1.2423551082611084,0.5486207604408264,1.1755036115646362,0.0010000000474974513
0.5365912914276123,1.2230751514434814,0.5069657564163208,1.3015224933624268,0.0010000000474974513
0.540805995464325,1.213925838470459,0.5661744475364685,1.1405084133148193,0.0010000000474974513
0.5461353659629822,1.1910229921340942,0.5291167497634888,1.2222626209259033,0.0010000000474974513
0.5539029836654663,1.1819907426834106,0.5704931616783142,1.124698281288147,0.0010000000474974513
0.5550523996353149,1.1713571548461914,0.5762050747871399,1.1017166376113892,0.0010000000474974513
0.5613570809364319,1.1614309549331665,0.5789913535118103,1.1032148599624634,0.0010000000474974513
0.5637953281402588,1.1494494676589966,0.5792700052261353,1.114886999130249,0.0010000000474974513
0.5731303691864014,1.1368098258972168,0.5661744475364685,1.1419545412063599,0.0010000000474974513
0.5864014625549316,1.0944463014602661,0.5596266388893127,1.1614824533462524,0.0005000000237487257
0.5973039865493774,1.0686523914337158,0.6016996502876282,1.0549200773239136,0.0005000000237487257
0.6059423685073853,1.05684494972229,0.607968807220459,1.0384083986282349,0.0005000000237487257
0.5999512076377869,1.0665245056152344,0.5933407545089722,1.078303575515747,0.0005000000237487257
0.6056637167930603,1.0508036613464355,0.5997492074966431,1.0559855699539185,0.0005000000237487257
0.6096694469451904,1.0412578582763672,0.6124268770217896,1.0342106819152832,0.0005000000237487257
0.6145808100700378,1.0297681093215942,0.607550859451294,1.054398536682129,0.0005000000237487257
0.6151381134986877,1.0236619710922241,0.6146559119224548,1.0297880172729492,0.0005000000237487257
0.6191786527633667,1.0162017345428467,0.6117302775382996,1.0408134460449219,0.0005000000237487257
0.6253439784049988,1.0016703605651855,0.6154918074607849,1.0317796468734741,0.0005000000237487257
0.6215472221374512,1.0016671419143677,0.6178601384162903,1.0255308151245117,0.0005000000237487257
0.6301507949829102,0.9895184636116028,0.6143772602081299,1.043932318687439,0.0005000000237487257
0.6332160830497742,0.9877344965934753,0.6171635389328003,1.0316693782806396,0.0005000000237487257
0.6359677910804749,0.9713388681411743,0.5773195624351501,1.11997389793396,0.0005000000237487257
0.6464523077011108,0.9534863829612732,0.6216216087341309,1.0129733085632324,0.0002500000118743628
