accuracy,loss,val_accuracy,val_loss,learning_rate
0.28973492980003357,1.890546441078186,0.39955419301986694,1.5697818994522095,0.0010000000474974513
0.4155142903327942,1.5128613710403442,0.46140986680984497,1.4096853733062744,0.0010000000474974513
0.4620502293109894,1.3912878036499023,0.46182781457901,1.3854740858078003,0.0010000000474974513
0.4944094121456146,1.3232016563415527,0.5045973658561707,1.2782869338989258,0.0010000000474974513
0.5118952393531799,1.2810719013214111,0.5171356797218323,1.2466797828674316,0.0010000000474974513
0.5224145650863647,1.2500873804092407,0.5509891510009766,1.1685659885406494,0.0010000000474974513
0.542129635810852,1.2065393924713135,0.5632488131523132,1.1520428657531738,0.0010000000474974513
0.5516388416290283,1.1866590976715088,0.5196433663368225,1.271409511566162,0.0010000000474974513
0.5617750287055969,1.155954122543335,0.5139314532279968,1.2653659582138062,0.0010000000474974513
0.5614615678787231,1.1620715856552124,0.5452772378921509,1.206591010093689,0.0010000000474974513
0.5888745784759521,1.086216926574707,0.5814990401268005,1.1070306301116943,0.0005000000237487257
0.6039221286773682,1.0556997060775757,0.5855391621589661,1.098711609840393,0.0005000000237487257
0.6084851622581482,1.038783073425293,0.545416533946991,1.2420122623443604,0.0005000000237487257
0.6183078289031982,1.0157819986343384,0.6096405386924744,1.04364812374115,0.0005000000237487257
0.6192134618759155,1.0149792432785034,0.6097798943519592,1.0407484769821167,0.0005000000237487257
0.6338081955909729,0.9808263182640076,0.6107550859451294,1.0421422719955444,0.0005000000237487257
0.6379532814025879,0.9664576649665833,0.5975201725959778,1.0931727886199951,0.0005000000237487257
0.6375700831413269,0.9689894914627075,0.607272207736969,1.0611565113067627,0.0005000000237487257
0.6520255208015442,0.9353910684585571,0.6057397723197937,1.063779592514038,0.0002500000118743628
0.657180666923523,0.9230864644050598,0.6266369223594666,1.0166043043136597,0.0002500000118743628
0.6627538204193115,0.9021186232566833,0.6306770443916321,1.0129419565200806,0.0002500000118743628
0.6644605994224548,0.8956270813941956,0.6297018527984619,1.0323034524917603,0.0002500000118743628
0.6677696704864502,0.8841412663459778,0.6416829228401184,1.0022977590560913,0.0002500000118743628
0.6717754006385803,0.8812270760536194,0.6372248530387878,1.0086137056350708,0.0002500000118743628
0.6801003217697144,0.8623979687690735,0.6414042711257935,1.0001096725463867,0.0002500000118743628
0.6762339472770691,0.8650192618370056,0.6415436267852783,1.0031628608703613,0.0002500000118743628
0.6774530410766602,0.8514150381088257,0.6317915916442871,1.0130865573883057,0.0002500000118743628
0.6847330331802368,0.8432561159133911,0.6418222188949585,1.0077661275863647,0.0002500000118743628
0.691838800907135,0.8268654942512512,0.6433547139167786,1.0014886856079102,0.0001250000059371814
0.6949040293693542,0.8179710507392883,0.646140992641449,1.0018385648727417,0.0001250000059371814
0.6965063214302063,0.8161114454269409,0.6416829228401184,1.0057333707809448,0.0001250000059371814
0.6976209282875061,0.8127350807189941,0.6434940099716187,1.0029782056808472,6.25000029685907e-05
0.6986311078071594,0.804587185382843,0.6430760622024536,1.0020787715911865,6.25000029685907e-05
0.7004075646400452,0.799902081489563,0.6472554802894592,0.9999168515205383,6.25000029685907e-05
0.7058762311935425,0.7954338788986206,0.6473948359489441,1.0002001523971558,6.25000029685907e-05
0.7022188305854797,0.7941324710845947,0.6483700275421143,1.000369906425476,6.25000029685907e-05
0.7096381187438965,0.7823950052261353,0.6475341320037842,1.000763177871704,6.25000029685907e-05
0.7069211602210999,0.7884952425956726,0.6485093235969543,0.999215304851532,3.125000148429535e-05
0.7087324261665344,0.7825079560279846,0.6462802886962891,1.0007110834121704,3.125000148429535e-05
0.7098122835159302,0.7882484197616577,0.6487879753112793,0.9994379281997681,3.125000148429535e-05
0.7084189653396606,0.7821999788284302,0.6485093235969543,0.9977373480796814,3.125000148429535e-05
0.7119370102882385,0.7754765748977661,0.6471161842346191,0.9994152784347534,3.125000148429535e-05
0.7115886807441711,0.7807945609092712,0.6489272713661194,0.9993322491645813,3.125000148429535e-05
0.7073043584823608,0.7845888137817383,0.646140992641449,0.9977187514305115,3.125000148429535e-05
0.7128426432609558,0.7741398215293884,0.6468375325202942,0.9987698197364807,1.5625000742147677e-05
0.7141314744949341,0.7732799649238586,0.646976888179779,1.0007894039154053,1.5625000742147677e-05
0.7126684784889221,0.7692862749099731,0.6462802886962891,1.0007339715957642,1.5625000742147677e-05
0.714410126209259,0.7680560350418091,0.6483700275421143,1.000977873802185,7.812500371073838e-06
0.7165000438690186,0.7629625201225281,0.6471161842346191,1.0007590055465698,7.812500371073838e-06
0.7145494222640991,0.7657525539398193,0.6480913758277893,1.0010753870010376,7.812500371073838e-06
0.7127730250358582,0.7750400304794312,0.6479520797729492,0.9991528391838074,3.906250185536919e-06
0.7140966057777405,0.7658587694168091,0.6475341320037842,1.000951886177063,3.906250185536919e-06
0.7137482762336731,0.7695705890655518,0.6479520797729492,1.0004068613052368,3.906250185536919e-06
0.71548992395401,0.76386958360672,0.646558940410614,0.9995719194412231,1.9531250927684596e-06
